...1,country,state,recorded_date,PRCP,TMAX,prcp_mean,temp_max_mean
2855,Canada,Nova Scotia,2021-02-01,0,-0.6,0,-1.4857142857142855
2856,Canada,Nova Scotia,2021-02-02,53.2,NA,7.6,-1.9666666666666663
2857,Canada,Nova Scotia,2021-02-03,9,NA,8.885714285714286,-2.42
2858,Canada,Nova Scotia,2021-02-04,1.4,NA,9.085714285714284,-2.875
2859,Canada,Nova Scotia,2021-02-05,4.8,NA,9.771428571428572,-2.6
2860,Canada,Nova Scotia,2021-02-06,14.6,7.7,11.857142857142858,1.6333333333333335
2861,Canada,Nova Scotia,2021-02-07,25.6,-1.8,15.514285714285714,1.7666666666666668
2862,Canada,Nova Scotia,2021-02-08,21.3,-1.6,18.55714285714286,1.4333333333333331
2863,Canada,Nova Scotia,2021-02-09,0,-4.5,10.95714285714286,-0.04999999999999982
2864,Canada,Nova Scotia,2021-02-10,0,-6.4,9.671428571428574,-1.32
2865,Canada,Nova Scotia,2021-02-11,0.6,-7.2,9.55714285714286,-2.3000000000000007
2866,Canada,Nova Scotia,2021-02-12,2.4,-4,9.214285714285714,-2.5428571428571436
2867,Canada,Nova Scotia,2021-02-13,0,-4.2,7.128571428571429,-4.242857142857143
2868,Canada,Nova Scotia,2021-02-14,0,-1.9,3.4714285714285715,-4.257142857142858
2869,Canada,Nova Scotia,2021-02-15,0.2,-0.5,0.4571428571428572,-4.1000000000000005
2870,Canada,Nova Scotia,2021-02-16,3.4,6.9,0.9428571428571428,-2.4714285714285715
2871,Canada,Nova Scotia,2021-02-17,0,5.8,0.9428571428571428,-0.7285714285714288
2872,Canada,Nova Scotia,2021-02-18,0,-5.4,0.8571428571428571,-0.4714285714285714
2873,Canada,Nova Scotia,2021-02-19,0,-2.7,0.5142857142857143,-0.2857142857142859
2874,Canada,Nova Scotia,2021-02-20,9.8,-4.8,1.9142857142857144,-0.37142857142857144
2875,Canada,Nova Scotia,2021-02-21,0,-3.4,1.9142857142857144,-0.5857142857142852
2876,Canada,Nova Scotia,2021-02-22,2,0,2.1714285714285717,-0.5142857142857137
2877,Canada,Nova Scotia,2021-02-23,13.2,4.1,3.5714285714285716,-0.9142857142857144
2878,Canada,Nova Scotia,2021-02-24,0,3.6,3.5714285714285716,-1.2285714285714289
2879,Canada,Nova Scotia,2021-02-25,6,6.1,4.428571428571429,0.4142857142857141
2880,Canada,Nova Scotia,2021-02-26,0,-6.2,4.428571428571429,-0.08571428571428578
2881,Canada,Nova Scotia,2021-02-27,11.4,5.6,4.657142857142857,1.4
2882,Canada,Nova Scotia,2021-02-28,0,5,4.657142857142857,2.6
2883,Canada,Nova Scotia,2021-03-01,9,4.2,5.657142857142857,3.1999999999999997
2884,Canada,Nova Scotia,2021-03-02,1.8,0.6,4.028571428571429,2.6999999999999997
2885,Canada,Nova Scotia,2021-03-03,0,-0.6,4.028571428571429,2.0999999999999996
2886,Canada,Nova Scotia,2021-03-04,0,NA,3.1714285714285717,1.433333333333333
2887,Canada,Nova Scotia,2021-03-05,0,-4.4,3.1714285714285717,1.7333333333333332
2888,Canada,Nova Scotia,2021-03-06,0,-0.9,1.542857142857143,0.6499999999999999
2889,Canada,Nova Scotia,2021-03-07,0,2.1,1.542857142857143,0.16666666666666666
2890,Canada,Nova Scotia,2021-03-08,0,1,0.2571428571428572,-0.3666666666666667
2891,Canada,Nova Scotia,2021-03-09,2.6,NA,0.37142857142857144,-0.56
2892,Canada,Nova Scotia,2021-03-10,0.4,NA,0.42857142857142855,-0.55
2893,Canada,Nova Scotia,2021-03-11,0,7.9,0.42857142857142855,1.14
2894,Canada,Nova Scotia,2021-03-12,0,NA,0.42857142857142855,2.525
2895,Canada,Nova Scotia,2021-03-13,0,3.5,0.42857142857142855,3.625
2896,Canada,Nova Scotia,2021-03-14,0.6,-1.4,0.5142857142857143,2.75
2897,Canada,Nova Scotia,2021-03-15,0,-7.2,0.5142857142857143,0.7000000000000002
2898,Canada,Nova Scotia,2021-03-16,0,-6.1,0.14285714285714285,-0.6600000000000001
2899,Canada,Nova Scotia,2021-03-17,0,8.3,0.08571428571428572,0.8333333333333336
2900,Canada,Nova Scotia,2021-03-18,14.1,NA,2.1,-0.5799999999999997
2901,Canada,Nova Scotia,2021-03-19,24.9,NA,5.6571428571428575,-0.5799999999999997
2902,Canada,Nova Scotia,2021-03-20,0,5.9,5.6571428571428575,-0.09999999999999971
2903,Canada,Nova Scotia,2021-03-21,0,13.5,5.571428571428571,2.8800000000000003
2904,Canada,Nova Scotia,2021-03-22,0,17.8,5.571428571428571,7.88
2905,Canada,Nova Scotia,2021-03-23,0,15,5.571428571428571,12.1
2906,Canada,Nova Scotia,2021-03-24,0,16.3,5.571428571428571,13.7
2907,Canada,Nova Scotia,2021-03-25,0,NA,3.557142857142857,13.7
2908,Canada,Nova Scotia,2021-03-26,12.4,11.1,1.7714285714285716,13.266666666666667
2909,Canada,Nova Scotia,2021-03-27,0.2,NA,1.8,14.74
2910,Canada,Nova Scotia,2021-03-28,21,5.5,4.8,13.14
2911,Canada,Nova Scotia,2021-03-29,24,11.8,8.22857142857143,11.94
2912,Canada,Nova Scotia,2021-03-30,0,9.2,8.22857142857143,10.78
2913,Canada,Nova Scotia,2021-03-31,0,14,8.22857142857143,10.32
2914,Canada,Nova Scotia,2021-04-01,30.2,13.3,12.542857142857144,10.816666666666665
2915,Canada,Nova Scotia,2021-04-02,5.6,NA,11.571428571428571,10.76
2916,Canada,Nova Scotia,2021-04-03,0.5,NA,11.614285714285714,10.76
2917,Canada,Nova Scotia,2021-04-04,16.8,NA,11.014285714285714,12.075
2918,Canada,Nova Scotia,2021-04-05,5.6,NA,8.385714285714286,12.166666666666666
2919,Canada,Nova Scotia,2021-04-06,0,NA,8.385714285714286,13.65
2920,Canada,Nova Scotia,2021-04-07,0,12.1,8.385714285714286,12.7
2921,Canada,Nova Scotia,2021-04-08,0,14.9,4.071428571428571,13.5
2922,Canada,Nova Scotia,2021-04-09,0,NA,3.2714285714285714,13.5
2923,Canada,Nova Scotia,2021-04-10,0,12.3,3.1999999999999997,13.1
2924,Canada,Nova Scotia,2021-04-11,0,9.4,0.7999999999999999,12.175
2925,Canada,Nova Scotia,2021-04-12,0.2,11.2,0.02857142857142857,11.98
2926,Canada,Nova Scotia,2021-04-13,1.6,6.4,0.2571428571428572,11.05
2927,Canada,Nova Scotia,2021-04-14,0,14.5,0.2571428571428572,11.45
2928,Canada,Nova Scotia,2021-04-15,0,12.7,0.2571428571428572,11.083333333333334
2929,Canada,Nova Scotia,2021-04-16,1.7,8,0.5,10.642857142857142
2930,Canada,Nova Scotia,2021-04-17,19.2,5.6,3.242857142857143,9.685714285714283
2931,Canada,Nova Scotia,2021-04-18,2.5,4.6,3.6,9
2932,Canada,Nova Scotia,2021-04-19,0.2,13.9,3.6,9.385714285714286
2933,Canada,Nova Scotia,2021-04-20,0,17.2,3.371428571428571,10.928571428571429
2934,Canada,Nova Scotia,2021-04-21,0,16.7,3.371428571428571,11.242857142857144
2935,Canada,Nova Scotia,2021-04-22,7.7,10.6,4.4714285714285715,10.94285714285714
2936,Canada,Nova Scotia,2021-04-23,0,6.9,4.228571428571429,10.785714285714286
2937,Canada,Nova Scotia,2021-04-24,0,16,1.4857142857142858,12.271428571428572
2938,Canada,Nova Scotia,2021-04-25,12.7,19.1,2.9428571428571426,14.342857142857143
2939,Canada,Nova Scotia,2021-04-26,3.8,10.8,3.457142857142857,13.900000000000002
2940,Canada,Nova Scotia,2021-04-27,1.6,8.1,3.685714285714286,12.6
2941,Canada,Nova Scotia,2021-04-28,0,17.3,3.685714285714286,12.685714285714289
2942,Canada,Nova Scotia,2021-04-29,0,18.6,2.585714285714286,13.828571428571433
2943,Canada,Nova Scotia,2021-04-30,17.8,8.1,5.128571428571429,14
2944,Canada,Nova Scotia,2021-05-01,2.4,11.4,5.471428571428571,13.342857142857143
2945,Canada,Nova Scotia,2021-05-02,0,13,3.6571428571428575,12.471428571428572
2946,Canada,Nova Scotia,2021-05-03,0,15.3,3.1142857142857143,13.114285714285714
2947,Canada,Nova Scotia,2021-05-04,0,18.1,2.8857142857142857,14.542857142857144
2948,Canada,Nova Scotia,2021-05-05,7.4,12.5,3.942857142857143,13.857142857142858
2949,Canada,Nova Scotia,2021-05-06,8.4,8.1,5.142857142857143,12.357142857142858
